date,crime_type,crime_count,headline_count,crime_z,headline_z,divergence
12/1/2025,HATE CRIME,4921,61,-0.54001355,0.3126416,0.85265515
12/1/2025,MISCELLANEOUS,5980,0,1.367567244,-0.436446594,-1.804013838
12/1/2025,VEHICLE OFFENCES,6365,10,-1.987521988,0.56779107,2.555313058
12/1/2025,DOMESTIC ABUSE,9566,0,0.549449984,-1.252866555,-1.802316539
12/1/2025,VIOLENCE AGAINST THE PERSON,20058,189,0.744050924,-0.181986345,-0.926037269
12/1/2025,THEFT,23925,42,0.933319712,-0.033306609,-0.966626321
1/1/2026,FRAUD AND FORGERY,5,26,0.249647096,0.133894592,-0.115752505
1/1/2026,LETHAL BARREL DISCHARGE,12,30,-0.942962204,-0.827249269,0.115712935
1/1/2026,GUN CRIME,129,11,-1.11416419,-0.858695385,0.255468804
1/1/2026,POSSESSION OF WEAPONS,529,39,0.24512325,-0.050374223,-0.295497473
1/1/2026,MISCELLANEOUS CRIMES AGAINST SOCIETY,1041,2,0.882052592,0.170500833,-0.71155176
1/1/2026,KNIFE CRIME,1516,69,-0.702533827,-0.810605372,-0.108071545
1/1/2026,SEXUAL OFFENCES,2282,127,1.589069111,0.901912852,-0.687156259
1/1/2026,ROBBERY,2459,30,-0.271313948,-0.275193205,-0.003879257
1/1/2026,PUBLIC ORDER OFFENCES,4018,1,-0.849724735,-0.585154481,0.264570254
1/1/2026,DRUG OFFENCES,4225,48,0.688796012,-1.162768364,-1.851564376
1/1/2026,ARSON AND CRIMINAL DAMAGE,4260,14,-0.830327052,-0.236864894,0.593462159
1/1/2026,BURGLARY,4270,18,-1.177186927,0.021313761,1.198500688
1/1/2026,HATE CRIME,4732,24,-0.718721524,-0.744797162,-0.026075638
1/1/2026,MISCELLANEOUS,4929,5,0.713639587,4.209597793,3.495958206
1/1/2026,VEHICLE OFFENCES,6698,7,-1.710735842,0.110996751,1.821732593
1/1/2026,DOMESTIC ABUSE,9514,0,0.483988635,-1.252866555,-1.73685519
1/1/2026,VIOLENCE AGAINST THE PERSON,19582,111,0.44085623,-0.660065676,-1.100921905
1/1/2026,THEFT,20937,38,0.228335529,-0.3128209,-0.541156429
2/1/2026,FRAUD AND FORGERY,0,22,-0.582509892,-0.291417641,0.291092251
2/1/2026,LETHAL BARREL DISCHARGE,3,20,-1.810020329,-1.165529639,0.644490691
2/1/2026,GUN CRIME,136,16,-0.984945197,-0.439509768,0.545435429
2/1/2026,POSSESSION OF WEAPONS,527,41,0.212276735,0.090253816,-0.122022919
2/1/2026,MISCELLANEOUS CRIMES AGAINST SOCIETY,1108,2,1.472147091,0.170500833,-1.301646258
2/1/2026,KNIFE CRIME,1422,123,-1.043829772,-0.265048287,0.778781485
2/1/2026,SEXUAL OFFENCES,2010,103,0.611944871,0.364157522,-0.247787348
2/1/2026,ROBBERY,2287,34,-0.609886087,-0.02930032,0.580585767
2/1/2026,DRUG OFFENCES,3498,47,-0.318039266,-1.19026366,-0.872224394
2/1/2026,PUBLIC ORDER OFFENCES,3967,0,-0.938845394,-0.736390059,0.202455335
2/1/2026,ARSON AND CRIMINAL DAMAGE,3971,8,-1.57534224,-0.509386868,1.065955372
2/1/2026,BURGLARY,3977,14,-1.431916518,-0.14158427,1.290332248
2/1/2026,HATE CRIME,4570,15,-0.871899788,-1.002011996,-0.130112209
2/1/2026,MISCELLANEOUS,5100,1,0.820035048,0.492762283,-0.327272765
2/1/2026,VEHICLE OFFENCES,6220,4,-2.108044483,-0.345797569,1.762246914
2/1/2026,DOMESTIC ABUSE,9021,4,-0.136635307,-0.399300696,-0.262665389
2/1/2026,VIOLENCE AGAINST THE PERSON,19153,110,0.167598826,-0.666194898,-0.833793724
2/1/2026,THEFT,20751,52,0.184450972,0.665479118,0.481028146
